Headline,Source,Published,Team Name,Type,Uploaded By,Video ID,Published Platform,Published URL
Headline_65c458ed1bbe,https://obfuscated.source.example/a1622f69bc74f049,No,Unknown,special reports,Deepika Uniyal (QA testaing.com),283264672,,
Headline_2c1f3080e615,https://obfuscated.source.example/f9a2d7ed5ea0dfd2,No,Unknown,special reports,Deepika Uniyal (QA testaing.com),236900397,,
Headline_a848db5d28fd,https://obfuscated.source.example/49a88ed7fe2afa86,No,Unknown,special reports,Deepika Uniyal (QA testaing.com),461451037,,
Headline_0b0020e1e0ff,https://obfuscated.source.example/8dc2cb008cf7d748,No,Unknown,special reports,Deepika Uniyal (QA testaing.com),83073744,,
Headline_ee5d437c3952,https://obfuscated.source.example/bc0950c2c281a6f1,No,Unknown,special reports,Deepika Uniyal (QA testaing.com),716841139,,
Headline_c035b6378d4f,https://obfuscated.source.example/57a78e744f7b24bd,No,Unknown,special reports,Deepika Uniyal (QA testaing.com),448586925,,
Headline_0b0020e1e0ff,https://obfuscated.source.example/ca44fd0fe01510a0,No,Unknown,special reports,Deepika Uniyal (QA testaing.com),254299683,,
Headline_677ffc2591e1,https://obfuscated.source.example/bb7be65a17574b7c,No,Unknown,special reports,Deepika Uniyal (QA testaing.com),975561606,,
Headline_0b0020e1e0ff,https://obfuscated.source.example/ec9d84ad94d659fc,No,Unknown,special reports,Deepika Uniyal (QA testaing.com),412197455,,
Headline_cb0d5b2bf83a,https://obfuscated.source.example/d4e729f232271b6b,No,Unknown,special reports,Deepika Uniyal (QA testaing.com),461818821,,
Headline_b2ee2271c077,https://obfuscated.source.example/960fcee7d444fd1c,No,Unknown,special reports,Deepika Uniyal (QA testaing.com),720025443,,
Headline_686ed37bd960,https://obfuscated.source.example/a8ba4397e6621e5c,No,Unknown,special reports,Shadab,700922518,,
Headline_ff46d7a35b92,https://obfuscated.source.example/910d4c7d546491b4,No,Unknown,special reports,Shadab,558977499,,
Headline_29f746244391,https://obfuscated.source.example/5967f0afaed981bd,No,Unknown,special reports,Deepika Uniyal (QA testaing.com),191652565,,
Headline_4df6abac41eb,https://obfuscated.source.example/4b0825083e3be4cf,No,Unknown,special reports,Deepika Uniyal (QA testaing.com),243215787,,
Headline_de46d2080d77,https://obfuscated.source.example/c2d4838179084b7d,No,Unknown,special reports,Shadab,779929276,,
Headline_eb5f88e52c9a,https://obfuscated.source.example/8206c3fbd1555cc3,No,Unknown,special reports,Shadab,18524889,,
Headline_8ac358663381,https://obfuscated.source.example/c0e681377720ee7a,No,Unknown,special reports,Shadab,258421691,,
Headline_3e7543c7920b,https://obfuscated.source.example/81a9bcada131663b,No,Unknown,special reports,Shadab,892390080,,
Headline_debfcf58339b,https://obfuscated.source.example/e33552fd0943af74,No,Unknown,special reports,Deepika Uniyal (QA testaing.com),309787643,,
Headline_915a827f27cb,https://obfuscated.source.example/df283f748393c602,No,Unknown,special reports,Deepika Uniyal (QA testaing.com),503488904,,
Headline_e63f0d690584,https://obfuscated.source.example/23c2ab9138f8f4c4,No,Unknown,special reports,Chandan,734528604,,
Headline_8659eb80e83e,https://obfuscated.source.example/e5b232ae2202a94c,No,Unknown,news bulletin,Shadab,309665327,,
Headline_ddc7a8cba704,https://obfuscated.source.example/a1ee331942b7948c,No,Unknown,interview,Dheeraj Pareek(QA theveritycorp.com),893673829,,
Headline_70c47c84adec,https://obfuscated.source.example/fcb7229891a89425,No,Unknown,news bulletin,Shadab,511665603,,
Headline_732893290cec,https://obfuscated.source.example/755f0aa3b3a3308d,No,Unknown,special reports,Neha,116849592,,
Headline_b0b34cd0e0e9,https://obfuscated.source.example/d6d1e933d0acb1a4,No,Unknown,special reports,Neha,644695893,,
Headline_bd1e0f3a55cf,https://obfuscated.source.example/cea61d79bf0d8ad9,No,Unknown,special reports,Neha,362186704,,
Headline_1044d56064ce,https://obfuscated.source.example/3d758946d51ec081,Yes,Unknown,special reports,Alok Rai,786580649,,
Headline_4de02e181f57,https://obfuscated.source.example/55b527b8cedb6cdc,No,Unknown,special reports,Neha,743468489,,
Headline_4b2494af50c5,https://obfuscated.source.example/0eb91a0331e3a4ea,No,Unknown,special reports,Neha,872848783,,
Headline_5b1822f5373e,https://obfuscated.source.example/a5c226c122cc12a3,No,Unknown,special reports,Neha,630195113,,
Headline_6aa57980bf72,https://obfuscated.source.example/0e8e183d6585d7ff,No,Unknown,special reports,Neha,158220088,,
Headline_830b4ed55e19,https://obfuscated.source.example/65d3d2bcdb628ebc,No,Unknown,special reports,Neha,755855007,,
Headline_2587188f6f13,https://obfuscated.source.example/2bc47d35d1a8ef86,No,Unknown,special reports,Neha,325597668,,
Headline_80eb886d9269,https://obfuscated.source.example/89696f6a2d783a30,No,Unknown,special reports,Neha,836826799,,
Headline_460ace5a6ec5,https://obfuscated.source.example/7a8e1d25fde57048,Yes,Unknown,special reports,Neha,148145201,,
Headline_bd309fd6a06e,https://obfuscated.source.example/1492095323016834,No,Unknown,news bulletin,Shadab,842950963,,
Headline_49b574aec71f,https://obfuscated.source.example/8f2ca07e6ec245f3,No,Unknown,interview,Prithviraj,976062665,,
Headline_c7f232ab5f8c,https://obfuscated.source.example/5d1140a686551f67,No,Unknown,speech,Shadab,762389781,,
Headline_3b7c999552b7,https://obfuscated.source.example/04d0a0bcbd67b5d2,No,Unknown,interview,Dheeraj Pareek(QA theveritycorp.com),651910125,,
Headline_7e7f509975ed,https://obfuscated.source.example/ca9a4b786909148e,No,Unknown,interview,Dheeraj Pareek(QA theveritycorp.com),350808705,,
Headline_df1fb52a9b4f,https://obfuscated.source.example/9e2169b9fc7f4d52,No,Unknown,speech,Shadab,192937642,,
Headline_c98059eded90,https://obfuscated.source.example/2ebd79e786519b10,No,Unknown,speech,Shadab,580454490,,
Headline_fd3926dad5be,https://obfuscated.source.example/bf7bcf215e6c477b,No,Unknown,interview,Chandan,93804770,,
Headline_83c615931a1c,https://obfuscated.source.example/2dfe9769da809643,No,Unknown,interview,Chandan,980890960,,
Headline_823349f8510c,https://obfuscated.source.example/d54b421b7230a78b,No,Unknown,interview,Chandan,870045790,,
Headline_222f7fff0293,https://obfuscated.source.example/01e952852109e379,No,Unknown,news bulletin,Chandan,318937352,,
Headline_c37218d9c7e5,https://obfuscated.source.example/eb2a03a56fd35c14,No,Unknown,news bulletin,Chandan,1522889,,
Headline_a381a20b0a9e,https://obfuscated.source.example/c12ddb7327515a3c,No,Unknown,news bulletin,Chandan,431375490,,
Headline_db4b531e198b,https://obfuscated.source.example/d81900c501f5b235,No,Unknown,news bulletin,Chandan,966055767,,
Headline_18ad4aab8c21,https://obfuscated.source.example/18e18160435c6214,No,Unknown,news bulletin,Chandan,809714161,,
Headline_6b60e3636256,https://obfuscated.source.example/48ffd695425e414c,No,Unknown,news bulletin,Chandan,799387523,,
Headline_71b0fd2a1e49,https://obfuscated.source.example/15f749f1f1993a67,No,Unknown,news bulletin,Chandan,455210244,,
Headline_a1212b5c20b5,https://obfuscated.source.example/365580e18da0597b,No,Unknown,news bulletin,Chandan,541431415,,
Headline_af11a9c99494,https://obfuscated.source.example/4971ebeb58c6a95e,No,Unknown,news bulletin,Chandan,104950008,,
Headline_e44caa095eb1,https://obfuscated.source.example/d21ba052ddbc69eb,No,Unknown,news bulletin,Chandan,14112206,,
Headline_ad3701b53bf6,https://obfuscated.source.example/f90810e9de0ffb27,No,Unknown,interview,Chandan,600276107,,
Headline_6e4d30d2c2ae,https://obfuscated.source.example/08ca2a328b832968,No,Unknown,press conference,Chandan,261556750,,
Headline_0bcdc70e505a,https://obfuscated.source.example/22fc7f3e2bfea804,No,Unknown,debate,Chandan,49892852,,
Headline_f6276c7d448f,https://obfuscated.source.example/30b1b65d37818ac8,No,Unknown,news bulletin,Chandan,403709867,,
Headline_a4864a76d6e4,https://obfuscated.source.example/c44d331e3967d15a,No,Unknown,press conference,Chandan,526521463,,
Headline_a2171c830404,https://obfuscated.source.example/cf1999a330c2db17,No,Unknown,press conference,Chandan,290108957,,
,https://obfuscated.source.example/30b1b65d37818ac8,No,Unknown,special reports,Chandan,989594496,,
Headline_2ae4ca89ea33,https://obfuscated.source.example/10a5e1a08f2a9d15,No,Unknown,special reports,Chandan,308801543,,
Headline_90d50ca61193,https://obfuscated.source.example/e60cf6414ba1ffb8,No,Unknown,special reports,Chandan,165198711,,
Headline_2cd89a0d2ee6,https://obfuscated.source.example/411fcf5ae5d05bd8,No,Unknown,debate,Chandan,16331196,,
Headline_ae6dd8a3add4,https://obfuscated.source.example/0c9aaa81653b2771,No,Unknown,interview,Chandan,111057270,,
Headline_eb6636a95d1d,https://obfuscated.source.example/628ac9d1e2359993,No,Unknown,special reports,Chandan,305102357,,
,https://obfuscated.source.example/628ac9d1e2359993,No,Unknown,special reports,Chandan,610872064,,
Headline_b7137427ad2f,https://obfuscated.source.example/c13ae7ea168f7e7c,No,Unknown,interview,Chandan,424691610,,
Headline_ab59e5693810,https://obfuscated.source.example/9d2fe2f825abebde,No,Unknown,press conference,Chandan,66129240,,
Headline_328989c8c9c0,https://obfuscated.source.example/12065e4b30dd945f,No,Unknown,interview,Chandan,326669160,,
Headline_79acd20a7a1d,https://obfuscated.source.example/7baecb19b2b90126,No,Unknown,news bulletin,Alok Rai,249272473,,
Headline_3068ca4c28ba,https://obfuscated.source.example/e9b6841fb3740a7c,No,Unknown,speech,Alok Rai,527112189,,
Headline_9f5963e64290,https://obfuscated.source.example/e9cef9404b88dd6e,No,Unknown,interview,Chandan,36085823,,
Headline_01ddb965143d,https://obfuscated.source.example/8f1d79103f01e407,No,Unknown,interview,Chandan,17034640,,
Headline_07141c3c2887,https://obfuscated.source.example/882280c9ee6e6ed7,No,Unknown,interview,Chandan,199976622,,
Headline_823f2bdc5880,https://obfuscated.source.example/dca470f9ca1b186e,No,Unknown,interview,sukhleen,303457873,,
Headline_9f214f71d6b8,https://obfuscated.source.example/8835a37796a4f088,No,Unknown,interview,sukhleen,234454217,,
Headline_539a9e928baa,https://obfuscated.source.example/6cc0ca4ab34e2f26,No,Unknown,interview,sukhleen,178668073,,
Headline_9a3d63707ecb,https://obfuscated.source.example/b7e3c8c3a5a65838,No,Unknown,interview,sukhleen,383769912,,
Headline_3b5531a58b7c,https://obfuscated.source.example/a264be98827eac09,No,Unknown,interview,sukhleen,178032785,,
Headline_83526d13eba1,https://obfuscated.source.example/a1683f89e8915269,No,Unknown,news bulletin,sukhleen,249419910,,
Headline_7c2ee40e2858,https://obfuscated.source.example/014308467110d16a,No,Unknown,special reports,sukhleen,160142972,,
Headline_38a0f46b867a,https://obfuscated.source.example/dc4078667a144f20,No,Unknown,special reports,sukhleen,981152600,,
Headline_4c9f699b9050,https://obfuscated.source.example/625a40bbf93b392c,No,Unknown,news bulletin,sukhleen,722014899,,
Headline_c1b74b2e7759,https://obfuscated.source.example/fca8906e30ed5f1d,No,Unknown,interview,sukhleen,977279807,,
Headline_a64dc714db71,https://obfuscated.source.example/dc4078667a144f20,No,Unknown,interview,sukhleen,193723701,,
Headline_262cdc19d701,https://obfuscated.source.example/0a35394427ff20e6,No,Unknown,press conference,sukhleen,91179656,,
Headline_c68229e1fbbb,https://obfuscated.source.example/d5b7b0d4430513aa,No,Unknown,special reports,sukhleen,785474659,,
Headline_666e01709793,https://obfuscated.source.example/669ecbcf4e7c2f69,No,Unknown,press conference,sukhleen,172300556,,
Headline_1b9a5a4ea7bf,https://obfuscated.source.example/669ecbcf4e7c2f69,No,Unknown,special reports,sukhleen,886462092,,
Headline_ec6d185ddf23,https://obfuscated.source.example/5dd5af1718a32b5a,No,Unknown,interview,sukhleen,261320706,,
Headline_dc406b3048dc,https://obfuscated.source.example/cfb7db39c787726c,No,Unknown,debate,sukhleen,225024768,,
Headline_23305f4cb73f,https://obfuscated.source.example/750ec687445eb3ce,No,Unknown,news bulletin,sukhleen,301647699,,
Headline_ca9e67f0b3f5,https://obfuscated.source.example/d44da0dc4a9df0d1,No,Unknown,interview,sukhleen,646747096,,
Headline_a5ce9bced642,https://obfuscated.source.example/669ecbcf4e7c2f69,No,Unknown,interview,sukhleen,719952285,,
Headline_a15a93aefa30,https://obfuscated.source.example/669ecbcf4e7c2f69,No,Unknown,news bulletin,sukhleen,632434249,,
Headline_156983fdafc3,https://obfuscated.source.example/669ecbcf4e7c2f69,No,Unknown,debate,sukhleen,137458719,,
Headline_3c4919167cb4,https://obfuscated.source.example/eeb1b06eb7350adc,No,Unknown,special reports,Chandan,503551121,,
Headline_30d73c13e597,https://obfuscated.source.example/d61a695da81899d1,No,Unknown,special reports,Chandan,881347037,,
,https://obfuscated.source.example/147214576d85ffbe,No,Unknown,interview,Richa,210857620,,
Headline_f3a1f8852991,https://obfuscated.source.example/4f3ee9dbf2e3c9bc,Yes,Unknown,special reports,Neha,975531456,,
Headline_f363bab03c46,https://obfuscated.source.example/5bf70b4757af9d1b,No,Unknown,special reports,Neha,103873674,,
Headline_cd85b8275a17,https://obfuscated.source.example/176e1e484a11a6e3,No,Unknown,special reports,Neha,319420393,,
Headline_7f12bcb40c0d,https://obfuscated.source.example/625a40bbf93b392c,No,Unknown,special reports,Neha,775417438,,
,https://obfuscated.source.example/759c2c38c1cd130e,No,Unknown,interview,Chandan,45226623,,
Headline_1305454c077b,https://obfuscated.source.example/df13d170df64ec5f,No,Unknown,speech,Chandan,682945099,,
Headline_2317be36ed5a,https://obfuscated.source.example/88d36e6f4f9b62c7,No,Unknown,interview,Divyanshu Dutta Roy,702867495,,
Headline_70c14e50ca13,https://obfuscated.source.example/5099fa499230b4bd,No,Unknown,interview,Divyanshu Dutta Roy,85459202,,
Headline_439eb6ef8779,https://obfuscated.source.example/27ee01c10cb2db59,No,Unknown,interview,Divyanshu Dutta Roy,830889183,,
Headline_36eaee5cd337,https://obfuscated.source.example/4ace3377cc68e2d7,No,Unknown,interview,Divyanshu Dutta Roy,720716842,,
Headline_d71209ed67e7,https://obfuscated.source.example/7e690511e78dd8b5,No,Unknown,news bulletin,Chandan,727610838,,
,https://obfuscated.source.example/7e690511e78dd8b5,No,Unknown,news bulletin,Chandan,455807504,,
Headline_d40d05147bac,https://obfuscated.source.example/e85e7f8ff7cba6b3,No,Unknown,interview,Divyanshu Dutta Roy,235939794,,
Headline_7a364cdddb91,https://obfuscated.source.example/35d7603238b9c542,No,Unknown,interview,Divyanshu Dutta Roy,255216078,,
Headline_2c2dcc7b3ea0,https://obfuscated.source.example/73bc5afadbeb4cad,No,Unknown,interview,Divyanshu Dutta Roy,32605544,,
Headline_5e460aac781b,https://obfuscated.source.example/0ace06d67be98a3a,No,Unknown,interview,Divyanshu Dutta Roy,188191821,,
Headline_fe8f2b5b3d40,https://obfuscated.source.example/8994b2f2babe5614,No,Unknown,interview,Divyanshu Dutta Roy,198996772,,
Headline_31aed977e7f7,https://obfuscated.source.example/7f1853521cac2095,No,Unknown,news bulletin,Shadab,835676732,,
Headline_bcc42c7627b8,https://obfuscated.source.example/a7bd0f760b1001d1,No,Unknown,news bulletin,Chandan,749612669,,
Headline_161bffd442e8,https://obfuscated.source.example/a7bd0f760b1001d1,No,Unknown,news bulletin,Chandan,655819265,,
Headline_872c8d6589f2,https://obfuscated.source.example/6a8de1b533fe1a3c,No,Unknown,news bulletin,Chandan,585964651,,
Headline_6d612584e5d5,https://obfuscated.source.example/4c5e4afc22522a98,No,Unknown,news bulletin,Chandan,202298951,,
,https://obfuscated.source.example/28d7325dcf5403f9,No,Unknown,news bulletin,Chandan,701020558,,
,https://obfuscated.source.example/431aa7632d7f00fc,No,Unknown,news bulletin,Chandan,809043526,,
Headline_ab98c94e7a5a,https://obfuscated.source.example/24c36f9db579865b,No,Unknown,news bulletin,Chandan,542160339,,
Headline_effc1841d311,https://obfuscated.source.example/2f539bd79beb0d88,No,Unknown,debate,Dheeraj Pareek(QA theveritycorp.com),101710353,,
Headline_0a8cbfccceb4,https://obfuscated.source.example/64671571b00caf48,No,Unknown,news bulletin,Dheeraj Pareek(QA theveritycorp.com),564282125,,
Headline_64e682cf096c,https://obfuscated.source.example/7813126ccb2a8514,No,Unknown,news bulletin,Chandan,136470640,,
Headline_3115f35006b6,https://obfuscated.source.example/f14b11c1a6c5a3c7,No,Unknown,interview,Chandan,526858886,,
Headline_b2c9a3032861,https://obfuscated.source.example/af08931b1a446b60,No,Unknown,interview,Chandan,744582118,,
Headline_984c2cc0ba31,https://obfuscated.source.example/af08931b1a446b60,No,Unknown,news bulletin,Chandan,530894559,,
Headline_9880dae72906,https://obfuscated.source.example/ce915be59a3cfeac,No,Unknown,speech,Chandan,729314916,,
Headline_580085f6e8bb,https://obfuscated.source.example/ce915be59a3cfeac,No,Unknown,interview,Chandan,557216002,,
Headline_0d5870606745,https://obfuscated.source.example/186550c29d66674e,No,Unknown,news bulletin,Chandan,88329795,,
Headline_0d6c2c358c39,https://obfuscated.source.example/52ec137edca427c6,No,Unknown,news bulletin,Chandan,928253404,,
Headline_755bdcbfe111,https://obfuscated.source.example/089b4215c67802f3,No,Unknown,news bulletin,Chandan,326394037,,
Headline_55119b012eb8,https://obfuscated.source.example/d6a7e1104ffab0fd,No,Unknown,news bulletin,Chandan,194317815,,
Headline_276056875210,https://obfuscated.source.example/935cdb9c49cb68da,No,Unknown,news bulletin,Chandan,16420679,,
Headline_685140bed7ba,https://obfuscated.source.example/c964ad71bfa1af28,No,Unknown,news bulletin,Chandan,217386449,,
Headline_30d56af71c40,https://obfuscated.source.example/09b8553f3597905b,No,Unknown,news bulletin,Chandan,23635642,,
Headline_0e0630de6e39,https://obfuscated.source.example/2a564d3534560547,No,Unknown,news bulletin,Chandan,785292613,,
Headline_0bf699ba303b,https://obfuscated.source.example/390ed1e033616c18,No,Unknown,news bulletin,Chandan,902183147,,
Headline_df6f07be9e9e,https://obfuscated.source.example/22ce84c66016d221,No,Unknown,news bulletin,Chandan,183266801,,
Headline_8090800bb1de,https://obfuscated.source.example/ae14a0c8aaa0eb6a,No,Unknown,news bulletin,Chandan,466723274,,
Headline_b68e9d8a6763,https://obfuscated.source.example/a7d60c24217cac2c,No,Unknown,news bulletin,sukhleen,875506736,,
Headline_2e37173e5532,https://obfuscated.source.example/aecb3aef66eaa158,No,Unknown,news bulletin,Chandan,676871184,,
